grade,credit,weight
B,20,66.73594435409757
F,18,83.95551134895419
B,17,62.64672043711251
A,19,71.9728084750445
A,19,56.740336903719566
A,16,66.8165293753891
F,19,66.8255882793754
D,15,72.49859496707948
D,17,67.71606450041233
C,17,79.83092295108504
B,19,53.60132111599274
F,20,61.697863697653936
B,16,67.81801975818591
D,16,61.00109501369882
A,18,52.266062353102654
B,19,56.52350659485339
B,21,68.03317085017738
F,17,69.20621595102054
B,19,67.6904849484144
B,19,61.95397900327567
C,16,65.00645951007027
F,19,71.26870819484678
F,16,70.34719370666521
D,15,73.56583470706559
A,18,74.14037041634273
C,18,68.99371324780002
D,18,74.16217263995935
B,19,70.38431002632834
B,18,72.13331388805805
C,17,79.15951955751954
D,20,78.09389495545351
D,18,73.8406159887454
D,19,72.63772083560438
A,16,61.71297632866894
C,19,63.80136341672893
A,16,70.3989690729086
B,18,63.06025064059565
A,15,50.50179498547801
C,19,71.81855353733478
D,17,71.39088269566092
F,17,69.49223447155182
B,17,69.5382859142432
A,17,56.373161410979314
D,17,58.499896655188856
A,16,68.49456668406765
B,18,55.62813842195777
B,17,56.32095836262748
A,17,72.62661564572085
B,20,52.691231651892714
F,15,71.66820900658158
D,15,75.74997431075947
A,17,81.76864703511178
F,15,63.147734385636035
D,18,75.04431413634839
B,19,82.14331219191016
C,21,82.05130584462867
B,18,68.14044730792328
B,16,73.69575140825599
C,17,74.52868711112568
D,20,68.73586888897805
B,21,64.35012682631547
C,17,66.50694360647826
C,19,66.52951572578944
A,18,67.72886306681242
F,16,74.49932443392179
A,17,76.61958604849312
B,16,71.44791950359574
B,15,81.83925649502143
B,15,49.75397006099615
C,15,72.93023202796773
B,16,62.74834010331102
D,18,63.663503379970166
A,17,65.63575261389872
D,17,61.69164951074832
F,21,72.4122416513418
A,17,64.94316684878913
C,14,72.63399300718244
B,18,64.27644754072344
A,16,77.44593202441902
B,15,74.75616918017332
B,19,84.01142919195023
F,20,63.271586176048125
F,17,81.57705627881275
A,18,66.0011574773082
D,19,60.32869038021644
B,20,63.388585246622775
A,19,72.52773674629742
A,15,58.756399752765795
D,19,72.12761693331544
C,18,62.861720207746906
B,17,75.38967488132303
D,17,68.47979673718623
C,17,84.72581280226873
B,17,71.86834592814458
F,14,71.28381017458493
C,17,76.82524800575186
F,20,51.351069743962015
C,18,66.09451142770428
F,13,56.974592815038896
D,16,73.29543702349903
F,19,62.4336710879295
C,15,63.645469986440375
C,17,75.25321346402885
B,18,62.80472224867375
D,19,70.20892168537347
B,16,89.72630503629873
A,16,68.66801028959445
A,15,64.7948456446969
C,17,87.73408080825172
D,16,78.96781553678406
B,15,71.50356267385767
A,15,65.48753194527595
F,17,76.32602039636515
F,15,67.21995734248313
F,17,73.72380980572342
D,19,65.67763397338331
D,18,64.78086051441085
D,16,73.23033603940719
F,13,67.6097904477446
B,16,69.24981315408859
D,17,74.79392145242785
C,18,75.63871592960076
A,16,66.87736113529621
A,15,64.4848511344103
F,17,74.62632547433496
A,17,70.54339561547745
B,15,58.57590720451148
A,18,83.15113649710621
A,19,57.78456663642049
B,15,67.43899517516662
B,17,82.8305896803476
A,17,68.87840998023636
F,16,63.92055181073753
D,17,71.16556763395484
D,16,90.57486409191907
A,17,82.92997653385204
A,17,61.263115099033946
C,15,65.97940108542736
A,19,73.81072326430238
C,19,69.42321944012357
B,16,71.40345931112438
B,16,76.69039008299066
B,18,74.54358515715064
C,14,67.87704001051439
A,21,65.09005380669883
A,17,71.07470311264854
B,15,60.86374943018751
C,19,74.29052460483678
F,17,60.97701116678242
C,16,57.45252092989317
F,20,66.02021629126837
B,18,69.55535007991375
C,18,65.60539665680031
B,17,82.21860426258618
B,17,55.10356332465397
C,20,59.752467868238114
D,18,78.32409008224225
D,16,72.54445435126675
D,18,71.17858463201496
A,15,61.817047746878146
F,15,83.55719326602187
F,16,82.29591176269932
D,19,64.59487452769305
A,17,67.78520467205523
B,18,68.664776499208
C,20,72.82311415004082
D,14,77.97215693841962
B,16,61.100748300713995
B,17,52.04829721481896
A,17,64.0014731699161
B,20,58.2238052580342
B,19,50.9305834975811
F,16,55.30597825751469
B,17,71.26929752597808
A,16,70.03974733618232
F,16,60.51874848049506
C,17,66.35163430185558
A,18,79.20826533842812
C,20,58.751022036882944
F,14,68.90163151597338
F,17,68.07283129996564
C,17,68.36672741372685
C,15,69.30786046180029
C,14,65.56828859996367
C,19,81.6730926838271
A,19,65.016758535539
A,18,72.07190976869582
B,17,68.30016248621043
F,19,63.070156119104304
B,18,58.62655050360874
A,18,67.84235913728101
C,17,72.83346062703737
C,16,60.12241014838749
D,18,79.24341392429282
A,17,84.70875347909244
C,19,62.0454958383275
A,19,68.34834919431124
C,18,72.88956585581258
B,18,70.21837208158807
C,16,73.94681786007065
B,15,62.17118982118474
F,18,64.96037820672045
D,18,69.70744822605562
F,18,56.98886717763605
D,19,65.79062579832663
C,16,68.28637719617198
F,17,73.53796957451311
D,18,71.42981872681797
D,17,72.43036397934466
D,17,61.10748007157021
B,17,68.40095499350056
D,17,68.71123070356298
C,18,75.68773449314419
C,16,62.72382342157882
D,20,55.91350239639121
B,18,60.524352850949874
A,14,57.77477139229262
A,16,84.73033909479422
C,19,59.047171850630335
B,15,58.10924103925337
C,17,58.86756624530899
D,17,59.63686773256236
D,17,70.53948961899032
B,16,75.40137495809674
D,15,67.64887047544343
D,17,67.69188268921934
A,18,58.658269745250735
A,16,63.353654745412804
A,18,63.30013793099486
B,16,66.97528994380663
B,16,75.57571665232834
F,15,64.54962038153096
C,16,61.41360054179562
D,17,67.66223561361075
A,18,84.16531809061107
B,17,65.64640948640408
B,18,76.25335072258534
F,15,51.42169605650498
B,18,86.77825248681943
D,18,71.4664547831367
A,17,65.15592165036698
F,18,58.49573181703453
B,18,70.21145114994867
D,20,63.71579995777723
C,17,77.40573994494905
C,17,69.53790492505253
F,17,65.45108090908451
B,16,70.49027556809943
B,20,71.96243914442765
C,18,67.74937603990327
A,14,50.76153103741081
B,16,63.49928899819175
C,18,81.13110767913935
F,19,61.31311768088542
A,18,68.0931526221978
A,19,74.31989819972125
B,17,76.26604528082217
A,18,63.917853933956074
C,18,56.91355662807216
A,14,75.78860562967822
A,21,76.88528716316083
C,19,83.12847805964606
F,17,71.2306727043912
C,21,66.5860476732707
F,18,53.91692274192505
C,18,67.13342225396006
B,17,79.51605434897644
D,18,68.28163963842239
C,20,59.19614065171423
A,19,66.5717216641207
F,19,59.729376337757834
F,19,72.6363492161689
B,17,69.53702891121118
F,17,70.7497764137068
D,19,68.59856193353266
C,17,66.92142930130288
C,18,75.60282935788926
D,17,61.54987455662464
F,15,77.36106773413502
C,18,59.175881412883925
B,18,72.61937310832984
F,19,71.27947349799952
A,17,68.86891879076698
F,17,72.27255076601381
F,15,70.00810501795773
B,15,72.09333209697162
A,18,60.04281711914493
C,16,68.13067728772425
F,15,68.05496226989554
D,16,55.59362140251212
B,22,80.34830296085741
C,18,73.8612837895863
F,17,63.63554438611823
C,20,63.31109109003815
A,18,72.22252572523676
F,16,71.69570049787559
A,17,76.32505986325845
F,18,74.12078100123449
A,17,65.9734070520167
A,19,73.21006620810074
D,16,60.63386989570519
F,16,57.52506405314955
B,17,70.17292663182667
D,20,68.70065100544815
D,20,72.38296519126597
B,19,64.91625231719372
D,17,66.93677648758971
B,16,64.02392161919853
F,17,72.25274355481865
A,17,63.09761617866589
D,18,64.17684793746369
F,18,63.04144216361302
B,20,65.82340063004344
D,18,46.57422226158213
D,17,65.50195470871111
B,13,70.62978122501234
B,17,59.43432537421741
C,18,59.55006974267796
F,16,65.18433527618932
C,15,62.40865949379183
F,15,61.28016975927578
C,17,48.68591450584125
A,15,81.8917961100598
C,19,55.25057512475314
D,16,58.29237885612705
C,19,88.83553198969369
B,18,62.734640644307085
D,18,63.54697912784393
A,19,66.61553058827793
A,15,69.0655172473521
D,17,65.54331506280637
D,16,71.9432417473432
A,17,71.24553021002339
B,19,69.06267510092349
D,19,70.90898711922388
D,17,62.77467742814246
C,14,78.22391990025395
F,18,66.0315945031347
C,17,59.6203483353891
A,17,53.171433722942815
B,17,82.74686495770213
F,17,90.75811813155299
C,19,87.36590155920085
B,18,55.31922608553701
C,18,74.99369428879868
F,15,78.7142179131118
A,16,67.25662906046844
B,17,61.06382381544386
D,19,57.077299986811155
D,18,66.56270336121929
D,18,74.6071071521506
B,16,69.09455474024544
C,18,79.13921987889998
C,21,78.27715196948
A,15,70.17319868767882
D,19,67.49537535242074
A,19,71.59536569874577
C,16,50.50164298306636
A,20,65.0557084386886
B,18,53.21525058638617
A,18,62.4934656819899
A,16,59.85518941384893
D,18,63.67747696602392
F,17,75.22631197986973
D,16,72.597061730696
B,18,72.52202079711608
D,16,63.895694521766266
B,19,64.86253104244648
B,18,79.39714465610982
B,15,75.50621375597235
C,18,67.2002168383532
F,17,66.65534075554746
C,16,78.45945795376065
C,15,69.36006928878237
F,16,68.5905734134726
D,15,74.21996060363817
A,19,88.18253644879749
B,17,67.41606639454139
F,18,75.90366973219028
B,19,76.3921914345772
C,16,74.52378228187133
A,15,73.50866649675804
B,19,72.54694436239596
A,18,65.82957828298989
A,17,76.72086993628636
C,19,68.34338355277782
B,17,65.80083300573716
B,18,63.60296491260409
A,19,52.1306521633619
B,16,67.15550796593872
D,14,65.91640108697001
A,17,71.4477937703698
D,18,70.57032885302542
D,13,70.69073345689881
D,17,65.61604433249349
A,21,67.86885153570665
C,17,79.49863471006886
D,15,64.33945249916
A,15,58.109557058927415
F,19,72.58996919404233
B,18,67.41945693715144
F,17,60.17469216685054
F,19,67.24195476762125
D,18,65.29351320551086
C,20,66.3785927023709
F,18,57.825417700388854
F,21,72.11835222556414
D,16,65.2897911865946
B,18,70.8542888731197
C,19,67.34934721883567
A,17,69.00472728213411
F,14,69.13032492541032
A,16,66.657605004832
F,19,64.76575102630038
D,16,75.19583902888692
B,17,74.14719354796333
A,17,69.24640132339279
C,20,79.20887661578075
B,16,70.3327191493692
D,17,70.57862734461102
D,17,68.10952626583962
B,20,51.75573654812341
C,20,80.7313265817826
C,16,64.66441143888667
C,17,76.38170645064501
D,17,72.72418869152104
F,19,74.39248353626463
A,18,61.16014721297443
C,18,81.31404803185472
B,17,76.02347720790023
C,18,89.73516304728713
F,19,77.29815676631384
D,16,68.57010664956039
F,18,68.28555587881458
C,17,63.898458189789814
F,21,71.62320573546486
B,19,67.0394940959879
C,17,59.24344476911356
D,17,83.44979641244733
A,18,66.03420821480067
D,18,64.22429451106314
D,17,72.87793834165726
D,15,68.04124241152405
F,15,86.23792505056835
A,17,59.79400073275796
B,16,61.73105468205335
A,18,65.18727991332275
D,20,81.76947779998332
F,19,73.21242365347516
B,17,67.66366444997809
C,17,75.99510410500073
B,19,69.33340450700405
A,18,68.5945665114584
D,14,75.53820343474538
D,18,82.21097578762584
A,18,64.7066144274868
F,18,60.28391058375618
B,18,65.88929545343876
D,17,70.72265987319754
C,20,75.87095883114219
D,17,66.87747879754589
A,21,59.49388948995373
A,19,66.004893788492
B,15,63.33988889017371
D,16,76.65711656831417
D,18,66.05679083733436
D,17,57.093447116260734
A,17,70.29473338592993
A,17,69.27241882846984
C,15,75.01603834645668
D,18,75.40865564696482
D,16,78.7797829862752
D,20,78.7533182054525
B,20,58.74382225226633
B,17,84.9777499887232
B,20,61.93377295855269
C,16,86.3776988236969
D,20,50.76710978734314
A,15,74.38079839477227
F,19,74.17838179857057
B,19,49.6937650969637
B,17,81.19413456827982
D,18,66.33104448807725
B,19,68.37565932201716
C,18,68.62799197838623
A,17,78.54640178551321
F,20,57.71126815310909
D,16,57.32975423086923
D,18,68.04295685104887
C,18,62.15112895013222
C,16,68.21812218615423
A,19,73.53031542735037
A,17,79.09749590436495
F,18,74.37701197467794
B,17,58.73067350839981
F,19,56.1400915654722
C,16,68.90675686819824
B,15,60.885657369141384
C,15,63.75037734784016
B,18,59.877550657660365
C,19,81.00958134646844
A,18,56.32524845242658
F,17,65.61711363849048
D,19,65.05124619761393
F,18,72.20440346485621
C,18,60.97050705303177
C,17,59.01650409890202
A,21,62.80442662533338
B,19,70.61454947805657
A,14,57.871729930553364
D,19,75.96954281850145
B,17,76.82766596994207
F,18,79.21446451142984
A,17,79.6352991209571
D,17,72.43105419254086
D,17,55.68754330439218
C,17,72.78526365974788
A,15,60.33429931112414
C,17,79.86609709747418
F,17,78.5513096636457
D,18,74.3362737554263
C,15,80.66606420611663
C,21,70.27613436539151
A,19,63.8867958609679
F,18,72.23531513719584
F,15,73.59013172344484
B,18,71.58655890981935
A,15,65.41610747584767
F,17,70.19543474044815
F,18,75.71503201039513
B,16,58.90041967322031
A,17,63.46039757420364
D,18,75.3847324921887
C,16,69.66151338884293
D,17,59.66151553474951
F,19,67.49221994167527
F,19,62.016132758777424
F,17,72.06015904035452
A,16,60.24590674345749
A,18,69.81302080330899
D,16,73.30065490306718
F,18,81.98490050463991
B,16,67.97015634235996
C,19,81.05191024498673
C,17,59.74208275256808
A,19,66.5409560183886
B,17,76.76967665059007
B,13,66.48483717031786
D,16,72.22125502446976
A,20,58.857003187646455
F,18,84.3101078563143
D,19,69.87454276670965
B,17,71.8552628393352
A,18,70.57827962777363
D,17,62.00689698548557
A,18,64.49140311505775
A,20,63.43073865125167
F,18,72.34419565845101
B,16,80.7103507285265
A,18,72.00163368935075
F,17,69.56643069060581
C,16,61.99514938736023
B,21,80.0166271414249
F,18,66.47181949808804
A,20,65.2543482821708
B,20,66.57858098765318
A,17,81.36324249706912
F,17,72.7825416080329
F,19,61.14071616060824
B,19,71.77589875417638
D,17,55.96176013469702
C,17,72.36337374113415
F,16,69.1196979445297
F,16,62.72854814526412
F,15,71.6142447862945
A,17,71.80183231609757
C,17,65.00860309748371
A,18,72.06607621301136
A,16,62.98744923704561
A,18,62.22275420474385
F,18,78.93845734053409
A,18,70.02290438633163
F,19,54.299846311825526
A,20,61.14003528023693
C,19,56.714005345325646
A,17,61.500723998487295
C,19,64.8312680344215
A,19,57.02706540507189
A,16,63.32784034927044
A,17,73.06099142953117
F,16,67.28302853119096
D,16,69.00833927481847
F,18,62.522877189583646
A,18,79.51144499115512
B,17,61.44244272252704
F,17,73.98597239678558
F,19,76.15232977160302
F,17,71.48349216384233
B,17,69.88292632848349
A,17,67.82625777447218
D,17,79.51247543069597
F,17,76.2460466172336
D,17,50.958121148644665
C,18,61.518096209324284
F,15,72.77226440142627
C,17,64.50244275788327
B,19,74.9348213004155
F,18,68.31845704182314
B,18,68.47525491800616
B,18,66.33357124244164
A,18,64.56455614626779
B,18,58.173545296401514
A,20,56.2376229138366
F,18,72.82719359228393
A,16,73.60591961006051
D,19,67.00362368113323
B,19,58.483433006059954
B,20,66.86095932356034
C,18,55.14499385579956
D,15,69.86190846936213
F,15,71.49130119878134
F,17,79.27946815229636
B,16,74.45185850169804
C,19,66.77815855111453
F,16,68.97471511011439
A,20,77.16758775749503
B,16,68.78901340996744
F,17,77.6183838093359
F,18,74.82047189747051
D,18,67.49383885434342
A,17,49.25589534338259
C,21,79.69479107366821
D,16,58.15913927858948
D,19,71.67035881068631
C,19,60.9509183187502
A,15,65.3149427159544
A,18,72.18079895264152
F,15,59.00953810577387
A,17,63.87758836348077
C,18,61.33624951975403
C,18,86.44445986651425
F,18,63.349099717279294
A,19,44.24010290276486
A,16,76.6345201873873
A,17,73.99036380474676
A,14,60.141670889525344
C,15,70.94793835177157
A,16,65.5802378296013
A,17,58.2280295015501
B,19,58.144225093469004
C,17,79.63455867766564
B,19,71.47294192110027
A,18,80.35530813523737
F,18,80.8086263462354
D,19,56.4792769111992
D,18,78.966175711644
C,18,61.576705185499705
D,14,67.84343149147071
D,17,61.20874248087713
C,17,65.87548657309577
C,16,44.134916652158196
B,19,59.72391555894681
D,16,55.41074314315767
A,18,80.7533926460817
F,15,68.38367592300878
B,19,67.03322585609058
F,20,74.85136449780322
F,18,71.57339852038852
D,18,70.02920093806459
A,15,69.55705188652142
A,18,79.37140676802481
B,21,58.465255147927756
D,21,65.8448740498091
D,16,74.86123966792542
D,20,65.53512928567426
B,18,75.3679647327535
C,18,61.15927064346879
A,16,71.6351289719077
B,14,74.7991855483346
D,20,62.95579342244902
F,19,58.525438434036325
F,20,67.91328465752956
F,18,58.20085624158945
F,16,64.4348083625544
F,19,78.31154354383553
F,18,55.12124681243532
B,18,83.7911134419532
F,19,67.21984435627427
A,17,62.51967711790596
D,16,59.642878407484005
F,18,73.95705304542027
A,19,73.27349437954834
C,19,58.49728413253578
B,18,75.09287921252744
C,18,67.10078025341728
F,18,74.46537316389905
A,14,72.81259826709682
D,19,65.44908317474186
F,17,58.863501590710065
C,18,63.27066742395813
B,19,59.358524705015405
B,17,70.19303039955791
B,19,54.64885013397634
B,17,48.16069521992267
B,17,71.03020272623002
F,18,58.96931556706569
F,17,71.78149335918295
D,19,58.43906551771443
A,17,71.92827482546917
D,18,81.13471488105202
F,17,64.24069048568397
A,17,63.48578913459412
A,16,74.76069822239239
B,17,71.89359933847247
F,16,79.27204525370787
C,19,65.39184117495235
D,20,92.7598017391581
F,17,77.82632245135693
C,20,75.79013432743409
F,17,66.50518000582392
D,16,58.26586256945013
C,16,62.17987557925831
C,18,67.15936826416119
B,18,61.4027883313282
B,18,77.20508238320191
B,17,67.49254057718949
F,17,59.52856240460245
A,18,68.65061737121036
C,18,61.74625576248625
D,17,75.35217986604185
B,15,58.94208156480137
D,17,47.16600522931328
B,18,78.86794103633312
B,20,63.06480341474561
D,18,58.57223307954914
A,17,67.73824486112869
B,17,66.38865163501382
D,22,63.22473456902499
D,17,75.82266215116252
C,18,65.40916927619516
A,20,59.837542233747605
F,17,61.210343302615236
F,17,77.4747676079669
F,16,60.42683006662395
C,21,76.10652006798556
A,18,69.72411064752407
D,16,65.01551689816665
F,18,73.96794128350503
B,16,56.78356659086208
C,16,68.85732979997508
D,16,60.81290261815199
C,16,65.00157116667664
B,16,65.03659413090216
C,18,76.11863133399615
C,18,65.31803260976858
C,15,68.13047489647143
F,19,63.66938800592395
F,19,61.327174553335404
A,16,81.4077355176494
B,22,80.0241937823182
F,19,84.95099766915254
D,17,72.0808226282542
B,19,66.95298478126107
D,18,48.35027271355235
C,17,58.22988544677956
B,20,64.75882736249923
D,16,69.98147411511007
B,19,73.96529820912804
A,17,48.05706378530177
D,19,63.67799806321879
F,17,67.432186546614
C,18,49.18318623157077
D,16,59.460452315175495
A,19,60.89613961138698
C,19,69.66823711151218
B,15,56.581722126491236
D,19,57.55381820453678
C,16,76.65601241440986
F,17,65.34335916850647
A,18,64.65806391928093
F,15,75.46120410581463
A,16,64.34002384775985
D,18,76.35240857638641
A,19,72.53797086596747
B,19,79.46316359226252
A,18,64.08158262284098
C,18,72.74317209498847
D,16,61.693132892575576
C,19,68.10394732778738
C,19,67.44653652054487
A,16,63.57123036364084
B,20,67.69970763994156
B,18,73.07885309063678
C,16,69.00998691567942
D,19,70.48368194604372
A,18,58.63421324442233
F,16,75.29018192857022
D,17,68.69894800377644
B,17,60.05965967807801
D,19,59.639159675947376
C,15,74.53043230582333
D,18,71.10887824892208
B,19,61.59978309257915
F,15,62.38435729441288
F,17,67.7745606800441
F,19,65.6813696280712
B,16,62.59077808056821
C,18,54.57386755519005
C,20,53.929698386993124
B,15,54.45282480318703
A,17,73.734214481093
C,18,62.74654202610285
B,17,64.99037135276403
A,18,58.80334345358919
D,18,73.77263475812198
F,17,74.31828705581381
D,20,73.8218833136486
C,17,78.08352125334505
A,15,59.32299531442477
F,20,46.33012595856384
F,16,74.31237367740071
D,19,51.38568440748483
F,21,69.55573580116662
A,17,60.595454267420244
A,17,71.72603148113971
D,18,72.39434916513368
B,17,68.66949224498174
C,21,67.20264293706788
F,18,65.13781922281294
C,16,70.9269445475204
F,18,79.24784165084513
A,19,71.5966442903405
D,16,76.88111903651303
C,16,50.913028255097856
B,19,73.43908044222255
F,17,80.74618003561719
D,16,65.37536681033278
A,18,61.886977028467285
A,16,72.94050637438664
B,17,58.64009027002356
D,17,60.784471695173416
D,18,57.86799610305966
D,19,86.61806832761062
A,16,66.11594875851459
C,19,69.14141291434025
C,17,75.20049239398098
F,18,66.58741194937916
D,19,70.63116426824874
F,17,58.64189175696107
B,16,77.53307041014652
F,17,66.99650455619427
B,18,73.27392876588299
F,16,64.68961162740145
D,20,43.86046383403779
B,18,62.70545970043622
A,19,68.88986165806486
F,15,84.98410746061867
C,16,63.57957923365317
F,19,60.94509218765854
C,18,60.639742271687076
F,19,64.78329265545463
F,16,80.31823550984193
F,18,81.15929271559796
D,15,63.30409820226108
F,17,59.05046610789215
F,16,71.56361363361962
F,19,82.43702811470796
A,16,67.67842054865041
F,18,68.87365605124515
C,17,63.217308952386446
A,18,60.27381773547916
B,16,80.57865581892526
A,20,62.828653311874035
C,16,52.217674078896366
C,17,62.27161096010823
C,19,72.35070719602471
F,16,58.753604305193264
F,16,57.21242660736546
F,18,81.67589495332125
D,18,74.56376968792352
D,18,70.01419493961086
B,21,61.34047266505605
F,16,56.58149876165797
D,20,56.72018853108515
C,15,67.05529425579522
F,16,79.79613396727052
D,16,51.92048870167138
B,20,70.68844226180535
C,15,68.79663512039488
A,15,71.00948005428725
A,15,67.90949313979077
B,19,62.024732969336824
D,19,67.16518674517683
C,17,67.64367776922303
C,19,71.88090816879733
D,16,58.40320712212186
C,19,60.7167836733098
B,16,82.80434106648285
B,18,62.553878253715204
B,18,73.9168522678026
F,20,80.93728172650005
F,22,70.16379109060243
B,17,59.337189862869195
F,19,65.7562917503345
A,15,82.32971198911011
F,17,66.25998500246996
D,18,67.78797637551166
D,15,62.54689618992496
A,15,75.9981653722154
A,19,62.625487001297095
A,17,60.891713692897106
B,20,74.01969873504815
B,20,72.87417081780119
C,17,60.94197351116875
B,19,69.96502649431379
C,19,71.31188299322534
C,19,67.10311135150434
F,16,72.3362971387748
C,18,64.78689137323371
D,16,73.79792023590127
C,16,67.55685165133623
D,16,65.47991488186986
D,18,64.67099483904215
B,17,66.28715642497573
A,18,56.56375844619483
B,18,67.55099699398413
A,17,68.20685720209163
A,18,69.36388106321414
A,16,82.37303310636737
D,18,64.37421007457475
A,16,66.3262146570045
B,16,58.09644154701127
B,16,74.89320186187004
A,20,50.28845913206355
F,17,77.17474679707921
F,17,71.8614304051376
C,18,72.32716005076668
C,18,63.94819934891913
A,18,64.19824896669222
B,20,70.2512114214382
C,17,84.793626679749
F,17,74.38177144527135
A,18,70.99528904125113
A,18,75.69947936614018
D,19,64.74554004877207
B,18,72.1446832248711
D,17,62.94667344235197
B,19,56.38011934747731
C,18,77.8147943211092
F,21,85.81287361659132
A,18,48.06221366307818
B,16,61.59054088117579
B,17,82.65806499115125
F,14,78.38849834373976
F,17,72.76233796868405
D,17,64.67575016065602
C,19,67.54995278912097
D,17,73.77001949759845
C,19,65.1018220451882
C,16,74.44347495151503
D,18,73.01722811418595
F,21,68.28138353834194
B,16,70.65094533493583
F,18,61.828673308499
D,17,82.47698026479932
B,17,75.34403274037467
B,19,55.52651227186761
B,17,64.59388759897325
A,16,72.68396421731259
B,19,70.08948409148178
D,17,69.0389549344178
A,21,72.45032402965376
B,19,67.86634910488172
A,17,53.18624343675684
D,18,65.62731459026662
A,17,65.49885865076591
F,16,66.42062897801017
B,15,63.03071164345345
B,19,72.8633387733921
C,16,51.38727213591494
C,18,69.31856641408602
F,16,76.9400206867621
A,16,67.27805098913794
F,17,77.15624518943366
C,17,63.9258621974856
C,18,61.96257556622244
A,16,69.03963326517312
C,21,76.88589992300919
B,17,55.78061933779885
A,17,70.8204867914652
C,15,58.44164483359595
F,16,58.87076506823154
C,17,80.61129310458756
B,18,62.45479340260484
C,19,71.03761584033047
F,20,60.271423797761884
F,17,69.69181018366214
F,18,52.66165062273709
B,22,78.85800432809847
B,19,75.03227444678629
D,20,52.13833564523179
B,17,64.18555731347021
D,17,62.853089948713645
D,19,81.22179847919767
C,14,76.72696642939275
D,16,78.14106259924465
D,18,63.30438563783932
D,17,73.99981026745267
C,14,66.80998217439011
B,16,66.37529535235649
C,15,59.27847412851564
F,18,78.5182098977752
C,18,68.26437363295119
C,19,73.72847136576992
D,20,66.32635586125218
F,19,71.56542764116365
C,14,63.04435363139439
B,16,70.88048251351387
A,17,46.34942347034422
D,18,57.15546438476873
A,17,67.86082373288754
A,18,58.69674958880453
C,19,68.02414683972019
C,18,63.33951385813725
F,18,61.842134172336394
F,18,53.82506347881211
B,17,71.62596539482342
D,19,64.08518674307317
C,18,56.33319042174745
C,20,63.01888036958999
B,20,66.30570860378674
A,16,68.3918536872801
B,18,58.752773482217584
F,17,66.5311790131617
B,18,62.49334940450172
F,22,68.75296135211477
C,21,75.05598625075318
C,15,74.57329394603975
F,19,75.47798801980929
F,17,55.76631626215498
F,19,70.07925603267286
A,17,78.1656979501361
D,16,68.31189874076361
D,19,60.78844619695854
D,17,65.96103939476617
B,17,65.28091961300379
F,18,80.24619353860808
C,16,66.3298169864128
F,16,77.773554587673
F,17,57.66771543334571
D,17,69.99665785125472
B,15,70.18571312294762
F,17,77.58815193299915
D,16,74.41586528631312
F,17,61.91408551720751
C,18,61.38008047933775
F,18,84.45812158753161
C,17,72.08486096861306
F,16,49.438656944423556
A,16,57.2968222983086
F,17,70.38506058153318
B,15,65.47432785590571
C,15,65.10520308003396
A,20,59.217834829216144
C,18,69.9370333711234
C,18,70.97513914588869
A,14,75.31305458058186
B,21,87.1109039752922
D,18,80.55860392121038
B,17,60.229158241750554
D,19,76.20183503808875
F,20,67.29696825028742
F,17,75.64741106300318
A,13,65.39043756126888
C,16,61.529241470463525
A,16,71.17143963550565
D,17,78.50084690085338
B,17,91.30397972702076
F,18,60.09394156964652
A,19,68.10187640207401
A,17,60.02756607412617
F,17,67.92723132221558
C,17,55.734629853984295
A,17,52.815127444223336
C,17,80.7610645653735
D,18,83.97255112730714
C,20,77.05729784747615
D,18,58.73136943868932
D,15,76.97337139807613
B,21,58.32623291608901
C,17,67.37625742455808
C,15,59.39960894939657
B,16,46.23553193727315
F,19,81.24830053200448
C,16,69.1936540328171
A,19,74.07680669082359
C,18,60.09195713345558
C,16,59.633509629897524
A,17,62.838868626997694
A,17,66.56244178612896
A,15,71.24036266174983
F,18,68.28118891014783
A,17,85.38536575735938
F,20,61.63779717658669
C,17,60.02208992871907
B,17,64.23025239951501
D,18,73.57262853205157
D,18,60.3562098746341
B,18,77.5056652394479
C,20,69.902540836087
C,17,56.549367869915265
F,18,71.2132034333557
C,18,71.63083608658854
F,18,74.05078901484256
B,17,50.26985854708763
D,21,71.46735390664739
C,18,77.10415829195516
C,17,55.05246866799982
C,17,67.63416104708173
D,16,70.82930317000114
A,18,81.26761646755673
D,18,73.43239186561362
F,15,60.09641167483555
A,17,56.82928251499305
C,18,71.86007373185566
B,16,70.29693954986882
F,16,63.03158678530568
B,16,73.21450573488744
A,18,70.57674441225178
C,18,65.83893151743582
C,16,72.50710470039708
B,17,72.8826267737189
A,17,73.34373629189503
B,16,69.10596775540007
A,17,68.19848508742304
D,16,54.43066575926446
A,19,66.62333670360357
F,17,66.93298086107274
F,17,70.43761283180947
A,18,68.86373930200662
D,20,55.634187515182596
B,17,71.98808670122858
F,20,73.23464267869078
A,16,82.56002474920707
B,19,67.3450269462615
A,18,57.2756075957024
C,18,74.56972832557393
F,21,73.72090823494301
D,17,64.87141772448112
A,18,68.88388322293234
C,17,75.29971531889589
A,18,70.52289979418342
F,19,60.041168619324985
C,20,60.418979517051326
A,15,70.2176107846848
B,17,51.78649176788453
C,19,69.82056035892843
B,19,59.528487855351074
B,15,73.29934568713348
D,17,62.49333029705602
A,17,69.3933687509662
F,17,55.12164409872557
A,18,67.14297277839799
B,19,63.02763885999813
C,17,64.43786854186301
B,19,56.50915619006961
C,19,59.892065362226404
